"EventID","EventType","StartDateTime","EndDateTime","EnteredOn","EventAgency","ParkingHeld","Borough","CommunityBoard(s)","PolicePrecinct(s)","Category","SubCategoryName","Country","ZipCode(s)"
"689571","Theater Load in and Load Outs","01/11/2023 07:00:00 AM","01/12/2023 11:59:00 PM",,"Mayor's Office of Media & Entertainment","ATLANTIC AVENUE between FORT GREENE PLACE and 6 AVENUE,  DEAN STREET between FLATBUSH AVENUE and 6 AVENUE","Brooklyn","2, 6,","78,","Theater","Theater","United States of America","11217,"
"703791","Shooting Permit","03/28/2023 07:00:00 AM","03/28/2023 09:00:00 PM",,"Mayor's Office of Media & Entertainment","WILLIAMS AVENUE between DUMONT AVENUE and LIVONIA AVENUE,  ALABAMA AVENUE between DUMONT AVENUE and LIVONIA AVENUE,  WILLIAMS AVENUE between LIVONIA AVENUE and RIVERDALE AVENUE,  LIVONIA AVENUE between SHEFFIELD AVENUE and ALABAMA AVENUE,  COVERT ST between WYCKOFF AVENUE and IRVING AVENUE,  IRVING AVENUE between ELDERT STREET and COVERT STREET","Brooklyn","4, 5,","104, 75, 83,","Television","Episodic series","United States of America","11207, 11237, 11385,"
"845066","Shooting Permit","03/27/2025 07:00:00 AM","03/27/2025 08:00:00 PM",,"Mayor's Office of Media & Entertainment","IMLAY STREET between VERONA STREET and COMMERCE STREET","Brooklyn","6,","76,","Commercial","Commercial","United States of America","11231,"
"856097","Shooting Permit","05/04/2025 03:00:00 AM","05/04/2025 08:00:00 PM",,"Mayor's Office of Media & Entertainment","DIVISION STREET between MARKET STREET and BOWERY,  DIVISION STREET between MARKET STREET and FORSYTH STREET,  DIVISION STREET between FORSYTH STREET and PIKE STREET,  MARKET STREET between DIVISION STREET and EAST BROADWAY,  EAST BROADWAY between CATHERINE STREET and MARKET STREET,  EAST BROADWAY between MARKET STREET and FORSYTH STREET,  EAST BROADWAY between FORSYTH STREET and PIKE STREET,  GREAT JONES STREET between BROADWAY and LAFAYETTE STREET,  BOND STREET between BROADWAY and LAFAYETTE STREET,  BROADWAY between BOND STREET and GREAT JONES STREET,  BROADWAY between BOND STREET and BLEECKER STREET,  BROADWAY between EAST HOUSTON STREET and BLEECKER STREET,  LAFAYETTE STREET between EAST HOUSTON STREET and BLEECKER STREET,  LAFAYETTE STREET between BLEECKER STREET and BOND STREET,  LAFAYETTE STREET between EAST    4 STREET and GREAT JONES STREET,  LAFAYETTE STREET between BOND STREET and GREAT JONES STREET,  BOWERY between EAST    4 STREET and GREAT JONES STREET,  BOWERY between GREAT JONES STREET and BOND STREET,  BOWERY between EAST    1 STREET and EAST    2 STREET,  BOWERY between BLEECKER STREET and EAST HOUSTON STREET,  BROADWAY between GREAT JONES STREET and EAST    4 STREET","Manhattan","2, 3,","5, 6, 9,","Commercial","Commercial","United States of America","10002, 10003, 10012,"
"847531","Shooting Permit","04/08/2025 06:30:00 AM","04/08/2025 09:00:00 PM",,"Mayor's Office of Media & Entertainment","BOWERY between DELANCEY STREET and HESTER STREET,  BROOME STREET between ELIZABETH STREET and BOWERY,  MOTT STREET between GRAND STREET and BROOME STREET,  CENTRE MARKET PLACE between GRAND STREET and BROOME STREET,  CENTRE STREET between GRAND STREET and BROOME STREET,  BROOME STREET between CROSBY STREET and LAFAYETTE STREET,  BROOME STREET between LAFAYETTE STREET and CENTRE STREET,  MULBERRY STREET between GRAND STREET and KENMARE STREET,  BROOME STREET between MOTT STREET and MULBERRY STREET","Manhattan","2, 3,","5,","Television","Episodic series","United States of America","10002, 10012, 10013,"
"870760","Shooting Permit","06/19/2025 06:00:00 AM","06/19/2025 10:00:00 PM",,"Mayor's Office of Media & Entertainment","PARK AVENUE between EMERSON PLACE and CLASSON AVENUE,  EMERSON PLACE between PARK AVENUE and CLASSON AVENUE","Brooklyn","2,","88,","Commercial","Commercial","United States of America","11205,"
"835467","Shooting Permit","02/19/2025 08:00:00 AM","02/19/2025 08:45:00 PM",,"Mayor's Office of Media & Entertainment","12 AVENUE between WEST  138 STREET and WEST  135 STREET,  WEST  138 STREET between 12 AVENUE and BROADWAY,  RIVERSIDE DRIVE between WEST  139 STREET and WEST  138 STREET,  BROADWAY between WEST  141 STREET and WEST  138 STREET,  TIEMANN PLACE between CLAREMONT AVENUE and BROADWAY,  CLAREMONT AVENUE between TIEMANN PLACE and LA SALLE STREET,  WEST  120 STREET between CLAREMONT AVENUE and AMSTERDAM AVENUE,  BROADWAY between WEST  122 STREET and WEST  120 STREET,  BROADWAY between WEST  120 STREET and WEST  116 STREET,  LA SALLE STREET between CLAREMONT AVENUE and BROADWAY,  CLAREMONT AVENUE between LA SALLE STREET and WEST  122 STREET","Manhattan","9,","26, 30,","Television","Cable-episodic","United States of America","10027, 10031,"
"746696","Shooting Permit","11/07/2023 06:00:00 AM","11/07/2023 10:00:00 PM",,"Mayor's Office of Media & Entertainment","NORTH HENRY STREET between GREENPOINT AVENUE and NORMAN AVENUE,  MESEROLE AVENUE between NORTH HENRY STREET and HUMBOLDT STREET,  RUSSELL STREET between NORMAN AVENUE and MESEROLE AVENUE","Brooklyn","1,","94,","Commercial","Commercial","United States of America","11222,"
"696323","Shooting Permit","02/21/2023 06:00:00 AM","02/21/2023 09:00:00 PM",,"Mayor's Office of Media & Entertainment","SOUTH STREET between PECK SLIP and DOVER STREET,  SOUTH STREET between PECK SLIP and BEEKMAN STREET,  PECK SLIP between SOUTH STREET and FRONT STREET,  FRONT STREET between PECK SLIP and BEEKMAN STREET,  PECK SLIP between WATER STREET and FRONT STREET,  PECK SLIP between WATER STREET and PEARL STREET,  FRONT STREET between PECK SLIP and DOVER STREET,  WATER STREET between PECK SLIP and DOVER STREET","Manhattan","1,","1,","Commercial","Commercial","United States of America","10038,"
"702838","Shooting Permit","03/22/2023 08:30:00 AM","03/22/2023 03:00:00 PM",,"Mayor's Office of Media & Entertainment","CENTRE STREET between DUANE STREET and READE STREET,  LAFAYETTE STREET between WORTH STREET and DUANE STREET,  WORTH STREET between BROADWAY and LAFAYETTE STREET,  CENTRE STREET between PEARL STREET and WORTH STREET,  CHAMBERS STREET between BROADWAY and CENTRE STREET,  READE STREET between BROADWAY and CENTRE STREET,  BROADWAY between DUANE STREET and READE STREET,  BROADWAY between CHAMBERS STREET and READE STREET,  READE STREET between CHURCH STREET and BROADWAY,  WARREN STREET between CHURCH STREET and BROADWAY,  BROADWAY between WARREN STREET and MURRAY STREET","Manhattan","1,","1, 5,","Television","Episodic series","United States of America","10007, 10013,"
"742317","Shooting Permit","09/28/2023 02:00:00 PM","09/29/2023 06:00:00 AM",,"Mayor's Office of Media & Entertainment","WEST  123 STREET between MALCOLM X BOULEVARD and MT MORRIS PARK WEST,  WEST  122 STREET between MALCOLM X BOULEVARD and MT MORRIS PARK WEST,  WEST  122 STREET between ADAM CLAYTON POWELL JR BOULEVARD and MALCOLM X BOULEVARD,  MALCOLM X BOULEVARD between WEST  121 STREET and WEST  122 STREET,  MT MORRIS PARK WEST between WEST  121 STREET and WEST  123 STREET,  MT MORRIS PARK WEST between WEST  123 STREET and WEST  124 STREET,  WEST  123 STREET between ADAM CLAYTON POWELL JR BOULEVARD and MALCOLM X BOULEVARD","Manhattan","10, 11,","25, 28,","Film","Feature","United States of America","10027,"
"736223","Shooting Permit","08/21/2023 03:00:00 AM","08/21/2023 10:00:00 AM",,"Mayor's Office of Media & Entertainment","WEST   48 STREET between 6 AVENUE and 7 AVENUE","Manhattan","5,","18,","Television","News","United States of America","10036, 10105,"
"878639","Theater Load in and Load Outs","08/06/2025 12:01:00 PM","08/08/2025 07:00:00 AM",,"Mayor's Office of Media & Entertainment","11 AVENUE between WEST   30 STREET and WEST   33 STREET","Manhattan","4,","10,","Theater","Theater","United States of America","10001,"
"703784","Shooting Permit","03/29/2023 07:00:00 AM","03/29/2023 09:00:00 PM",,"Mayor's Office of Media & Entertainment","COLGATE AVENUE between STORY AVENUE and LAFAYETTE AVENUE","Bronx","9,","43,","Television","Episodic series","United States of America","10473,"
"845071","Shooting Permit","03/28/2025 11:00:00 AM","03/29/2025 01:00:00 AM",,"Mayor's Office of Media & Entertainment","WARREN STREET between GREENWICH STREET and WEST BROADWAY,  WEST BROADWAY between MURRAY STREET and CHAMBERS STREET,  READE STREET between CHURCH STREET and BROADWAY,  CHURCH STREET between WARREN STREET and READE STREET,  WARREN STREET between CHURCH STREET and BROADWAY,  CHAMBERS STREET between CHURCH STREET and BROADWAY,  WALKER STREET between CHURCH STREET and BROADWAY,  BROADWAY between MURRAY STREET and WARREN STREET","Manhattan","1,","1,","Television","Episodic series","United States of America","10007, 10013,"
"714390","Shooting Permit","06/14/2023 05:00:00 AM","06/14/2023 08:00:00 PM",,"Mayor's Office of Media & Entertainment","EAST    6 STREET between AVENUE D and FDR DRIVE","Manhattan","3,","9,","Film","Feature","United States of America","10009,"
"884800","Shooting Permit","08/27/2025 06:00:00 AM","08/27/2025 08:00:00 PM",,"Mayor's Office of Media & Entertainment","MAIDEN LANE between PEARL STREET and WATER STREET","Manhattan","1,","1,","Still Photography","Not Applicable","United States of America","10004, 10005, 10038, 10045,"
"861596","Theater Load in and Load Outs","05/19/2025 12:01:00 PM","06/02/2025 11:59:00 PM",,"Mayor's Office of Media & Entertainment","WEST   33 STREET between 7 AVENUE and 8 AVENUE,  WEST   33 STREET between 8 AVENUE and 9 AVENUE","Manhattan","4, 5,","14,","Theater","Theater","United States of America","10001, 10121,"
"877195","Shooting Permit","07/21/2025 06:00:00 AM","07/21/2025 08:00:00 PM",,"Mayor's Office of Media & Entertainment","ST JAMES PLACE between GATES AVENUE and GREENE AVENUE,  GATES AVENUE between ST JAMES PLACE and WASHINGTON AVENUE","Brooklyn","2,","88,","Commercial","Commercial","United States of America","11238,"
"812589","Shooting Permit","10/03/2024 08:00:00 AM","10/03/2024 06:00:00 PM",,"Mayor's Office of Media & Entertainment","LEXINGTON AVENUE between EAST   22 STREET and EAST   23 STREET,  EAST   23 STREET between LEXINGTON AVENUE and PARK AVENUE SOUTH","Manhattan","5, 6,","13,","WEB","Not Applicable","United States of America","10010,"
"810163","Shooting Permit","09/13/2024 07:00:00 AM","09/13/2024 08:00:00 PM",,"Mayor's Office of Media & Entertainment","PROSPECT PLACE between CARLTON AVENUE and VANDERBILT AVENUE","Brooklyn","8,","78,","Still Photography","Not Applicable","United States of America","11238,"
"779893","Shooting Permit","05/01/2024 06:00:00 AM","05/01/2024 11:59:00 PM",,"Mayor's Office of Media & Entertainment","MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE,  KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE,  KINGSLAND AVENUE between NORMAN AVENUE and NASSAU AVENUE","Brooklyn","1,","94,","Television","Episodic series","United States of America","11222,"
"717016","Theater Load in and Load Outs","05/17/2023 06:00:00 AM","05/18/2023 05:30:00 AM",,"Mayor's Office of Media & Entertainment","AMSTERDAM AVENUE between WEST   73 STREET and WEST   75 STREET,  WEST   75 STREET between AMSTERDAM AVENUE and BROADWAY,  BROADWAY between WEST   74 STREET and WEST   75 STREET","Manhattan","7,","20,","Theater","Theater","United States of America","10023,"
"828640","Shooting Permit","01/13/2025 06:00:00 AM","01/13/2025 11:59:00 PM",,"Mayor's Office of Media & Entertainment","KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE,  NORMAN AVENUE between MONITOR STREET and KINGSLAND AVENUE,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE,  KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE","Brooklyn","1,","94,","Television","Episodic series","United States of America","11222,"
"689310","Shooting Permit","01/06/2023 01:00:00 PM","01/07/2023 04:00:00 PM",,"Mayor's Office of Media & Entertainment","BROADWAY between WARREN STREET and MURRAY STREET,  BROADWAY between CHAMBERS STREET and READE STREET,  READE STREET between BROADWAY and CHURCH STREET,  NASSAU STREET between PINE STREET and CEDAR STREET,  NASSAU STREET between CEDAR STREET and LIBERTY STREET,  CEDAR STREET between BROADWAY and NASSAU STREET,  LIBERTY STREET between NASSAU STREET and WILLIAM STREET,  LIBERTY STREET between NASSAU STREET and BROADWAY,  LIBERTY STREET between BROADWAY and TRINITY PLACE,  BROADWAY between CEDAR STREET and LIBERTY STREET,  BROADWAY between THAMES STREET and RECTOR STREET,  PINE STREET between BROADWAY and NASSAU STREET,  MAIDEN LANE between WILLIAM STREET and LIBERTY STREET,  MAIDEN LANE between SOUTH STREET and FRONT STREET,  MAIDEN LANE between FRONT STREET and WATER STREET,  MAIDEN LANE between WATER STREET and PEARL STREET,  JOHN STREET between SOUTH STREET and FRONT STREET,  JOHN STREET between FRONT STREET and WATER STREET,  JOHN STREET between WATER STREET and PEARL STREET,  CORTLANDT STREET between BROADWAY and CHURCH STREET","Manhattan","1,","1, 5,","Television","Cable-episodic","United States of America","10005, 10006, 10007, 10038, 10045, 10271,"
"695388","Shooting Permit","02/28/2023 08:00:00 AM","02/28/2023 08:00:00 PM",,"Mayor's Office of Media & Entertainment","BELMONT AVENUE between GEORGIA AVENUE and ALABAMA AVENUE","Brooklyn","5,","75,","Television","Reality","United States of America","11207,"
"818392","Rigging Permit","11/08/2024 07:00:00 AM","11/08/2024 09:00:00 PM",,"Mayor's Office of Media & Entertainment","PINE STREET between NASSAU STREET and WILLIAM STREET","Manhattan","1,","1,","Television","Cable-episodic","United States of America","10005, 10045,"
"766790","Theater Load in and Load Outs","03/12/2024 12:01:00 PM","03/12/2024 11:59:00 PM",,"Mayor's Office of Media & Entertainment","FROST STREET between DEBEVOISE AVENUE and MORGAN AVENUE,  DEBEVOISE AVENUE between FROST STREET and RICHARDSON STREET","Brooklyn","1,","94,","Theater","Theater","United States of America","11222,"
"854246","Shooting Permit",,"04/29/2025 01:00:00 AM",,"Mayor's Office of Media & Entertainment","ELDERT STREET between IRVING AVENUE and KNICKERBOCKER AVENUE,  EAST   32 STREET between 2 AVENUE and 3 AVENUE","Brooklyn","4, 6,","17, 83,","Film","Feature","United States of America","10016, 11237,"
"783369","Shooting Permit","05/15/2024 06:00:00 AM","05/15/2024 09:00:00 PM",,"Mayor's Office of Media & Entertainment","BARRETTO STREET between LAFAYETTE AVENUE and GARRISON AVENUE,  LAFAYETTE AVENUE between TIFFANY STREET and BARRETTO STREET","Bronx","2,","41,","Commercial","Commercial","United States of America","10474,"
"724059","Shooting Permit","06/15/2023 06:00:00 AM","06/15/2023 08:00:00 PM",,"Mayor's Office of Media & Entertainment","44 ROAD between 23 STREET and 21 STREET","Queens","2,","108,","Commercial","Industrial/Corporate","United States of America","11101,"
"818385","Theater Load in and Load Outs","11/27/2024 12:01:00 PM","11/28/2024 06:00:00 AM",,"Mayor's Office of Media & Entertainment","FROST STREET between DEBEVOISE AVENUE and MORGAN AVENUE,  DEBEVOISE AVENUE between FROST STREET and RICHARDSON STREET","Brooklyn","1,","94,","Theater","Theater","United States of America","11222,"
"693553","Shooting Permit","02/02/2023 07:30:00 AM","02/02/2023 11:00:00 PM",,"Mayor's Office of Media & Entertainment","WALKER STREET between CHURCH STREET and BROADWAY,  DUANE STREET between HUDSON STREET and STAPLE STREET,  HUDSON STREET between NORTH MOORE STREET and ERICSSON PLACE,  NORTH MOORE STREET between HUDSON STREET and VARICK STREET,  WEST BROADWAY between FRANKLIN STREET and NORTH MOORE STREET,  WEST BROADWAY between NORTH MOORE STREET and BEACH STREET,  6 AVENUE between WHITE STREET and WALKER STREET,  WHITE STREET between CHURCH STREET and BROADWAY,  CHURCH STREET between WHITE STREET and WORTH STREET","Manhattan","1,","1,","Television","Episodic series","United States of America","10013,"
"848288","Shooting Permit",,"04/16/2025 10:00:00 PM",,"Mayor's Office of Media & Entertainment","MULBERRY STREET between WORTH STREET and BAYARD STREET,  MOTT STREET between MOSCO STREET and WORTH STREET","Manhattan","3,","5,","Television","Cable-episodic","United States of America","10013,"
"688834","Shooting Permit","01/05/2023 06:30:00 AM","01/05/2023 08:00:00 PM",,"Mayor's Office of Media & Entertainment","21 AVENUE between CRESCENT STREET and 27 STREET,  SHORE BOULEVARD between DITMARS BOULEVARD and ASTORIA PARK SOUTH","Queens","1,","114,","Television","Episodic series","United States of America","11105,"
"733434","Shooting Permit","08/09/2023 07:00:00 AM","08/09/2023 07:00:00 PM",,"Mayor's Office of Media & Entertainment","UNDERHILL AVENUE between PARK PLACE and PROSPECT PLACE","Brooklyn","8,","77,","Commercial","Commercial","United States of America","11238,"
"876698","Shooting Permit","07/17/2025 01:00:00 AM","07/17/2025 01:00:00 PM",,"Mayor's Office of Media & Entertainment","WEST   48 STREET between 6 AVENUE and 7 AVENUE","Manhattan","5,","18,","Television","News","United States of America","10020, 10036,"
"721672","Shooting Permit","06/11/2023 05:00:00 AM","06/11/2023 07:00:00 PM",,"Mayor's Office of Media & Entertainment","BROOME STREET between FORSYTH STREET and ALLEN STREET,  ELDRIDGE STREET between GRAND STREET and DELANCEY STREET,  ALLEN STREET between DELANCEY STREET and GRAND STREET,  ALLEN STREET between GRAND STREET and HESTER STREET,  ALLEN STREET between HESTER STREET and CANAL STREET,  ELDRIDGE STREET between HESTER STREET and CANAL STREET,  CHRYSTIE STREET between GRAND STREET and CANAL STREET,  GRAND STREET between CHRYSTIE STREET and ELDRIDGE STREET,  GRAND STREET between ELDRIDGE STREET and ALLEN STREET,  FORSYTH STREET between GRAND STREET and DELANCEY STREET,  BOWERY between BROOME STREET and DELANCEY STREET,  DELANCEY STREET between BOWERY and ALLEN STREET,  BOWERY between DELANCEY STREET and RIVINGTON STREET","Manhattan","2, 3,","5, 7,","Film","Feature","United States of America","10002, 10012,"
"711785","Shooting Permit","05/04/2023 10:00:00 AM","05/05/2023 06:00:00 AM",,"Mayor's Office of Media & Entertainment","MANSE STREET between 72 ROAD and 72 AVENUE,  MANSE STREET between 72 ROAD and ASCAN AVENUE,  72 AVENUE between INGRAM STREET and LOUBET STREET,  72 AVENUE between MANSE STREET and METROPOLITAN AVENUE,  METROPOLITAN AVENUE between 71 ROAD and 72 DRIVE,  71 DRIVE between METROPOLITAN AVENUE and UNION TURNPIKE,  METROPOLITAN AVENUE between ASCAN AVENUE and 74 AVENUE,  72 ROAD between MANSE STREET and METROPOLITAN AVENUE,  LOUBET STREET between 72 AVENUE and ASCAN AVENUE,  72 AVENUE between LOUBET STREET and MANSE STREET","Queens","6, 7,","109, 112,","Television","Episodic series","United States of America","11359, 11375,"
"810417","Theater Load in and Load Outs","10/04/2024 12:01:00 PM","10/06/2024 06:00:00 AM",,"Mayor's Office of Media & Entertainment","WEST   35 STREET between 8 AVENUE and 9 AVENUE","Manhattan","4,","14,","Theater","Theater","United States of America","10001,"
"829701","Shooting Permit","01/10/2025 07:00:00 AM","01/10/2025 11:00:00 PM",,"Mayor's Office of Media & Entertainment","29 STREET between 41 AVENUE and QUEENS PLAZA NORTH,  29 STREET between 40 ROAD and 41 AVENUE,  41 AVENUE between 28 STREET and 29 STREET,  QUEENS PLAZA NORTH between 29 STREET and 41 AVENUE","Queens","1, 2,","108, 114,","Film","Feature","United States of America","11101,"
"875534","Shooting Permit","07/10/2025 12:00:00 PM","07/10/2025 01:00:00 PM",,"Mayor's Office of Media & Entertainment","WEST   47 STREET between 6 AVENUE and 7 AVENUE","Manhattan","5,","18,","Television","News","United States of America","10020,"
"745426","Theater Load in and Load Outs","11/03/2023 12:01:00 PM","11/04/2023 06:00:00 AM",,"Mayor's Office of Media & Entertainment","WEST  176 STREET between BROADWAY and WADSWORTH AVENUE,  WADSWORTH AVENUE between WEST  175 STREET and WEST  176 STREET","Manhattan","12,","33,","Theater","Theater","United States of America","10033,"
"809448","Shooting Permit","09/12/2024 06:30:00 AM","09/12/2024 08:00:00 PM",,"Mayor's Office of Media & Entertainment","CALYER STREET between DIAMOND STREET and JEWEL STREET,  CALYER STREET between JEWEL STREET and MOULTRIE STREET,  DIAMOND STREET between MESEROLE AVENUE and CALYER STREET,  JEWEL STREET between MESEROLE AVENUE and CALYER STREET,  MESEROLE AVENUE between DIAMOND STREET and JEWEL STREET","Brooklyn","1,","94,","Television","Episodic series","United States of America","11222,"
"794297","Theater Load in and Load Outs","07/25/2024 12:01:00 PM","07/29/2024 06:00:00 AM",,"Mayor's Office of Media & Entertainment","WEST   55 STREET between 11 AVENUE and 12 AVENUE,  WEST   56 STREET between 11 AVENUE and 12 AVENUE,  11 AVENUE between WEST   55 STREET and WEST   56 STREET","Manhattan","4,","18,","Theater","Theater","United States of America","10019,"
"853398","Shooting Permit","05/01/2025 06:00:00 AM","05/01/2025 11:00:00 PM",,"Mayor's Office of Media & Entertainment","EAST   49 STREET between PARK AVENUE and LEXINGTON AVENUE","Manhattan","5,","18,","Commercial","Commercial","United States of America","10017, 10022,"
"801798","Shooting Permit","07/31/2024 07:00:00 AM","07/31/2024 11:00:00 PM",,"Mayor's Office of Media & Entertainment","34 AVENUE between 35 STREET and 37 STREET,  37 STREET between 35 AVENUE and 34 AVENUE,  35 AVENUE between 36 STREET and 37 STREET","Queens","1,","114,","Television","Episodic series","United States of America","11101, 11106,"
"818386","Shooting Permit","11/07/2024 06:00:00 AM","11/07/2024 10:00:00 PM",,"Mayor's Office of Media & Entertainment","MESEROLE AVENUE between HUMBOLDT STREET and MOULTRIE STREET,  MOULTRIE STREET between CALYER STREET and MESEROLE AVENUE,  CALYER STREET between HUMBOLDT STREET and DIAMOND STREET","Brooklyn","1,","94,","Television","Cable-episodic","United States of America","11222,"
"825550","Shooting Permit","12/20/2024 07:00:00 AM","12/20/2024 07:00:00 PM",,"Mayor's Office of Media & Entertainment","JOHN STREET between FRONT STREET and WATER STREET","Manhattan","1,","1,","Still Photography","Not Applicable","United States of America","10038,"
"743568","Theater Load in and Load Outs","11/19/2023 07:00:00 AM","11/19/2023 08:00:00 PM",,"Mayor's Office of Media & Entertainment","ASHLAND PLACE between HANSON PLACE and LAFAYETTE AVENUE","Brooklyn","2,","88,","Theater","Theater","United States of America","11217,"
"766446","Shooting Permit","03/13/2024 08:00:00 AM","03/13/2024 11:00:00 PM",,"Mayor's Office of Media & Entertainment","TUDOR CITY PLACE between EAST   41 STREET and EAST   43 STREET,  EAST   43 STREET between 2 AVENUE and TUDOR CITY PLACE,  EAST   41 STREET between 2 AVENUE and TUDOR CITY PLACE,  EAST   23 STREET between 1 AVENUE and FDR DRIVE,  1 AVENUE between EAST   21 STREET and EAST   23 STREET,  EAST   25 STREET between 1 AVENUE and 2 AVENUE,  2 AVENUE between EAST   24 STREET and EAST   26 STREET,  1 AVENUE between EAST   24 STREET and EAST   26 STREET,  EAST   30 STREET between 1 AVENUE and 2 AVENUE","Manhattan","6,","13, 17,","Television","Episodic series","United States of America","10010, 10016, 10017,"
"791029","Shooting Permit","06/17/2024 08:00:00 AM","06/18/2024 12:00:00 PM",,"Mayor's Office of Media & Entertainment","CADMAN PLAZA WEST between TILLARY STREET and PROSPECT STREET,  BRIDGE STREET between PROSPECT STREET and FRONT STREET,  YORK STREET between GOLD STREET and BRIDGE STREET,  YORK STREET between BRIDGE STREET and JAY STREET,  PROSPECT ST between BRIDGE STREET and JAY STREET","Brooklyn","2,","84,","Television","Episodic series","United States of America","11201,"
"818114","Shooting Permit","11/04/2024 06:00:00 AM","11/05/2024 09:00:00 PM",,"Mayor's Office of Media & Entertainment","SOUTH STREET between OLD SLIP and BROAD STREET,  HANOVER SQUARE between WATER STREET and PEARL STREET,  PEARL STREET between BROAD STREET and COENTIES SLIP,  PEARL STREET between COENTIES SLIP and PINE STREET,  WILLIAM STREET between SOUTH WILLIAM STREET and STONE STREET,  SOUTH WILLIAM STREET between MILL LANE and COENTIES ALLEY,  MILL LANE between SOUTH WILLIAM STREET and STONE STREET,  STONE STREET between COENTIES ALLEY and MILL LANE,  STONE STREET between COENTIES ALLEY and WILLIAM STREET,  WATER STREET between OLD SLIP and GOUVERNEUR LANE,  WATER STREET between GOUVERNEUR LANE and WALL STREET,  WATER STREET between WALL STREET and MAIDEN LANE,  MAIDEN LANE between WATER STREET and PEARL STREET,  JOHN STREET between SOUTH STREET and FRONT STREET","Manhattan","1,","1,","Television","Cable-episodic","United States of America","10004, 10005, 10038,"
"785910","Shooting Permit","05/24/2024 07:00:00 AM","05/24/2024 07:00:00 PM",,"Mayor's Office of Media & Entertainment","34 AVENUE between 81 STREET and 82 STREET","Queens","3,","115,","Film","Feature","United States of America","11370, 11372,"
"768032","Shooting Permit","03/19/2024 06:00:00 AM","03/19/2024 09:00:00 PM",,"Mayor's Office of Media & Entertainment","SCHERMERHORN STREET between COURT STREET and BOERUM PLACE,  COURT STREET between SCHERMERHORN STREET and LIVINGSTON STREET","Brooklyn","2,","84,","Commercial","Commercial","United States of America","11201,"
"814924","Theater Load in and Load Outs","10/28/2024 10:01:00 AM","10/28/2024 11:59:00 PM",,"Mayor's Office of Media & Entertainment","EAST   11 STREET between 3 AVENUE and 4 AVENUE,  3 AVENUE between EAST   11 STREET and EAST   12 STREET","Manhattan","11, 3,","23, 9,","Theater","Theater","United States of America","10003, 10029,"
"695134","Shooting Permit","02/10/2023 07:00:00 AM","02/10/2023 09:00:00 PM",,"Mayor's Office of Media & Entertainment","MESEROLE AVENUE between DIAMOND STREET and JEWEL STREET,  JEWEL STREET between CALYER STREET and MESEROLE AVENUE,  DIAMOND STREET between CALYER STREET and MESEROLE AVENUE,  CALYER STREET between JEWEL STREET and MOULTRIE STREET,  CALYER STREET between DIAMOND STREET and JEWEL STREET,  MESEROLE AVENUE between MOULTRIE STREET and HUMBOLDT STREET,  HUMBOLDT ST between MESEROLE AVENUE and NORMAN AVENUE","Brooklyn","1,","94,","Television","Cable-episodic","United States of America","11222,"
"766792","Theater Load in and Load Outs","03/13/2024 12:01:00 PM","03/14/2024 11:59:00 PM",,"Mayor's Office of Media & Entertainment","FROST STREET between DEBEVOISE AVENUE and MORGAN AVENUE,  DEBEVOISE AVENUE between FROST STREET and RICHARDSON STREET","Brooklyn","1,","94,","Theater","Theater","United States of America","11222,"
"695402","Shooting Permit","02/14/2023 07:00:00 AM","02/14/2023 10:00:00 PM",,"Mayor's Office of Media & Entertainment","CALYER STREET between DIAMOND STREET and JEWEL STREET,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE","Brooklyn","1,","94,","Television","Episodic series","United States of America","11222,"
"694131","Shooting Permit","02/08/2023 08:30:00 AM","02/08/2023 11:30:00 PM",,"Mayor's Office of Media & Entertainment","KINGSLAND AVENUE between GREENPOINT AVENUE and DEAD END,  NORMAN AVENUE between SUTTON STREET and MORGAN AVENUE,  NORMAN AVENUE between KINGSLAND AVENUE and SUTTON STREET,  KINGSLAND AVENUE between NORMAN AVENUE and NASSAU AVENUE,  SUTTON STREET between NORMAN AVENUE and NASSAU AVENUE","Brooklyn","1,","94,","Television","Cable-episodic","United States of America","11222,"
"693054","Shooting Permit","02/01/2023 07:00:00 AM","02/01/2023 11:00:00 PM",,"Mayor's Office of Media & Entertainment","KINGSLAND AVENUE between GREENPOINT AVENUE and DEAD END","Brooklyn","1,","94,","Television","Cable-episodic","United States of America","11222,"
"725935","Shooting Permit","06/26/2023 06:00:00 AM","06/26/2023 10:00:00 PM",,"Mayor's Office of Media & Entertainment","BRIDGE STREET between YORK STREET and PROSPECT STREET","Brooklyn","2,","84,","Commercial","Commercial","United States of America","11201,"
"812587","Shooting Permit","10/01/2024 06:00:00 AM","10/01/2024 11:59:00 PM",,"Mayor's Office of Media & Entertainment","LEXINGTON AVENUE between EAST   23 STREET and EAST   22 STREET,  EAST   23 STREET between LEXINGTON AVENUE and PARK AVENUE SOUTH","Manhattan","5, 6,","13,","WEB","Not Applicable","United States of America","10010,"
